SN: 20240008
Software version: 3.0

3303999,1738062187,2025/1/28 11:3:7,43.58,18.88,144.75,1764,3833.01,0,0,0,1652,1,NA,NA,2025-01-28T11:03:07Z
3306000,1738062189,2025/1/28 11:3:9,43.58,18.9,144.75,1763.63,3828.12,0,0,0,1653,1,NA,NA,2025-01-28T11:03:09Z
3308000,1738062191,2025/1/28 11:3:11,43.56,18.94,144.56,1764.56,3818.36,0,0,0,1654,1,NA,NA,2025-01-28T11:03:11Z
3310000,1738062193,2025/1/28 11:3:13,43.56,18.91,144.38,1764.94,3833.01,0,0,0,1655,1,NA,NA,2025-01-28T11:03:13Z
3312000,1738062195,2025/1/28 11:3:15,43.53,18.88,143.81,1764.94,3833.01,0,0,0,1656,1,NA,NA,2025-01-28T11:03:15Z
3313998,1738062197,2025/1/28 11:3:17,43.43,18.96,143.44,1765.5,3823.24,0,0,0,1657,1,NA,NA,2025-01-28T11:03:17Z
3315999,1738062199,2025/1/28 11:3:19,43.36,18.95,143.06,1765.69,3823.24,0,0,0,1658,1,NA,NA,2025-01-28T11:03:19Z
3317999,1738062201,2025/1/28 11:3:21,43.38,18.95,142.88,1765.69,3828.12,0,0,0,1659,1,NA,NA,2025-01-28T11:03:21Z
3319999,1738062203,2025/1/28 11:3:23,43.35,18.95,142.5,1765.88,3818.36,0,0,0,1660,1,NA,NA,2025-01-28T11:03:23Z
3321999,1738062205,2025/1/28 11:3:25,43.39,18.93,142.31,1765.5,3828.12,0,0,0,1661,1,NA,NA,2025-01-28T11:03:25Z
3324000,1738062207,2025/1/28 11:3:27,43.51,18.93,141.94,1765.5,3828.12,0,0,0,1662,1,NA,NA,2025-01-28T11:03:27Z
3326000,1738062209,2025/1/28 11:3:29,43.4,18.9,141.56,1765.13,3828.12,0,0,0,1663,1,NA,NA,2025-01-28T11:03:29Z
3327998,1738062211,2025/1/28 11:3:31,43.29,18.94,141.38,1765.13,3818.36,0,0,0,1664,1,NA,NA,2025-01-28T11:03:31Z
3329999,1738062213,2025/1/28 11:3:33,43.14,18.96,141.19,1765.69,3818.36,0,0,0,1665,1,NA,NA,2025-01-28T11:03:33Z
3331998,1738062215,2025/1/28 11:3:35,43.28,19.01,141,1765.69,3828.12,0,0,0,1666,1,NA,NA,2025-01-28T11:03:35Z
3334000,1738062217,2025/1/28 11:3:37,43.43,19,141,1765.88,3833.01,0,0,0,1667,1,NA,NA,2025-01-28T11:03:37Z
3336000,1738062219,2025/1/28 11:3:39,43.78,19.04,140.81,1766.25,3828.12,0,0,0,1668,1,NA,NA,2025-01-28T11:03:39Z
3337999,1738062221,2025/1/28 11:3:41,44,19.09,140.81,1765.88,3828.12,0,0,0,1669,1,NA,NA,2025-01-28T11:03:41Z
3340000,1738062224,2025/1/28 11:3:44,44.01,19.07,140.63,1765.69,3828.12,0,0,0,1670,1,NA,NA,2025-01-28T11:03:44Z
3341999,1738062226,2025/1/28 11:3:46,43.94,19.01,140.06,1764.75,3823.24,0,0,0,1671,1,NA,NA,2025-01-28T11:03:46Z
3344000,1738062228,2025/1/28 11:3:48,43.78,19.06,139.88,1764.94,3828.12,0,0,0,1672,1,NA,NA,2025-01-28T11:03:48Z
3345998,1738062230,2025/1/28 11:3:50,43.66,19.13,139.31,1765.13,3833.01,0,0,0,1673,1,NA,NA,2025-01-28T11:03:50Z
3347999,1738062232,2025/1/28 11:3:52,43.68,19.18,138.94,1764.75,3823.24,0,0,0,1674,1,NA,NA,2025-01-28T11:03:52Z
3349998,1738062234,2025/1/28 11:3:54,43.82,19.11,138.56,1764.75,3833.01,0,0,0,1675,1,NA,NA,2025-01-28T11:03:54Z
3352000,1738062236,2025/1/28 11:3:56,43.82,19.13,138.38,1764.56,3823.24,0,0,0,1676,1,NA,NA,2025-01-28T11:03:56Z
3353999,1738062238,2025/1/28 11:3:58,43.82,19.15,138.38,1764.56,3828.12,0,0,0,1677,1,NA,NA,2025-01-28T11:03:58Z
3355999,1738062240,2025/1/28 11:4:0,43.81,19.15,138.56,1764.75,3823.24,0,0,0,1678,1,NA,NA,2025-01-28T11:04:00Z
3357999,1738062242,2025/1/28 11:4:2,43.77,19.19,138.94,1764.94,3823.24,0,0,0,1679,1,NA,NA,2025-01-28T11:04:02Z
3359998,1738062244,2025/1/28 11:4:4,43.7,19.18,139.69,1764.75,3818.36,0,0,0,1680,1,NA,NA,2025-01-28T11:04:04Z
3361998,1738062246,2025/1/28 11:4:6,43.76,19.21,140.63,1764.75,3823.24,0,0,0,1681,1,NA,NA,2025-01-28T11:04:06Z
3363998,1738062248,2025/1/28 11:4:8,43.72,19.22,141.56,1764.94,3833.01,0,0,0,1682,1,NA,NA,2025-01-28T11:04:08Z
3365999,1738062250,2025/1/28 11:4:10,43.74,19.22,142.5,1765.13,3818.36,0,0,0,1683,1,NA,NA,2025-01-28T11:04:10Z
3367998,1738062252,2025/1/28 11:4:12,43.78,19.25,143.44,1765.13,3828.12,0,0,0,1684,1,NA,NA,2025-01-28T11:04:12Z
3370000,1738062254,2025/1/28 11:4:14,43.77,19.25,144.56,1765.5,3828.12,0,0,0,1685,1,NA,NA,2025-01-28T11:04:14Z
3371999,1738062256,2025/1/28 11:4:16,43.72,19.27,145.5,1765.69,3823.24,0,0,0,1686,1,NA,NA,2025-01-28T11:04:16Z
3373999,1738062258,2025/1/28 11:4:18,43.73,19.25,146.25,1766.06,3833.01,0,0,0,1687,1,NA,NA,2025-01-28T11:04:18Z
3376000,1738062260,2025/1/28 11:4:20,43.73,19.29,147.38,1766.25,3828.12,0,0,0,1688,1,NA,NA,2025-01-28T11:04:20Z
3377998,1738062262,2025/1/28 11:4:22,43.78,19.28,148.31,1766.63,3837.89,0,0,0,1689,1,NA,NA,2025-01-28T11:04:22Z
3379998,1738062264,2025/1/28 11:4:24,43.83,19.33,148.88,1767,3823.24,0,0,0,1690,1,NA,NA,2025-01-28T11:04:24Z
3381999,1738062266,2025/1/28 11:4:26,43.89,19.34,149.81,1767.38,3828.12,0,0,0,1691,1,NA,NA,2025-01-28T11:04:26Z
3383999,1738062268,2025/1/28 11:4:28,43.97,19.36,150.56,1767.56,3823.24,0,0,0,1692,1,NA,NA,2025-01-28T11:04:28Z
3386000,1738062270,2025/1/28 11:4:30,44.05,19.36,151.31,1767.94,3828.12,0,0,0,1693,1,NA,NA,2025-01-28T11:04:30Z
3387999,1738062272,2025/1/28 11:4:32,44.06,19.37,152.06,1768.5,3833.01,0,0,0,1694,1,NA,NA,2025-01-28T11:04:32Z
3389999,1738062274,2025/1/28 11:4:34,44.16,19.39,152.44,1768.88,3833.01,0,0,0,1695,1,NA,NA,2025-01-28T11:04:34Z
3392000,1738062276,2025/1/28 11:4:36,44.15,19.41,153.19,1769.44,3823.24,0,0,0,1696,1,NA,NA,2025-01-28T11:04:36Z
3393998,1738062278,2025/1/28 11:4:38,44.24,19.43,153.75,1769.44,3833.01,0,0,0,1697,1,NA,NA,2025-01-28T11:04:38Z
3395999,1738062280,2025/1/28 11:4:40,44.4,19.45,154.13,1769.81,3833.01,0,0,0,1698,1,NA,NA,2025-01-28T11:04:40Z
3397998,1738062282,2025/1/28 11:4:42,44.51,19.48,154.69,1770.19,3823.24,0,0,0,1699,1,NA,NA,2025-01-28T11:04:42Z
3399999,1738062284,2025/1/28 11:4:44,44.61,19.47,155.25,1770.56,3837.89,0,0,0,1700,1,NA,NA,2025-01-28T11:04:44Z
3401999,1738062286,2025/1/28 11:4:46,44.66,19.48,155.81,1770.75,3833.01,0,0,0,1701,1,NA,NA,2025-01-28T11:04:46Z
3404000,1738062288,2025/1/28 11:4:48,44.68,19.51,156.19,1771.31,3818.36,0,0,0,1702,1,NA,NA,2025-01-28T11:04:48Z
3405999,1738062290,2025/1/28 11:4:50,44.7,19.54,156.75,1771.69,3837.89,0,0,0,1703,1,NA,NA,2025-01-28T11:04:50Z
3407998,1738062292,2025/1/28 11:4:52,44.79,19.53,157.13,1772.06,3828.12,0,0,0,1704,1,NA,NA,2025-01-28T11:04:52Z
3409999,1738062294,2025/1/28 11:4:54,44.83,19.53,157.5,1772.44,3837.89,0,0,0,1705,1,NA,NA,2025-01-28T11:04:54Z
3411999,1738062296,2025/1/28 11:4:56,44.91,19.57,158.06,1773.19,3828.12,0,0,0,1706,1,NA,NA,2025-01-28T11:04:56Z
3413999,1738062298,2025/1/28 11:4:58,45.04,19.59,158.44,1773,3833.01,0,0,0,1707,1,NA,NA,2025-01-28T11:04:58Z
3415998,1738062300,2025/1/28 11:5:0,45.17,19.59,158.81,1773.38,3828.12,0,0,0,1708,1,NA,NA,2025-01-28T11:05:00Z
3418000,1738062302,2025/1/28 11:5:2,45.21,19.59,159.19,1773.94,3823.24,0,0,0,1709,1,NA,NA,2025-01-28T11:05:02Z
3419998,1738062304,2025/1/28 11:5:4,45.26,19.64,159.38,1774.13,3823.24,0,0,0,1710,1,NA,NA,2025-01-28T11:05:04Z
3422000,1738062306,2025/1/28 11:5:6,45.27,19.63,159.94,1774.69,3823.24,0,0,0,1711,1,NA,NA,2025-01-28T11:05:06Z
3423998,1738062308,2025/1/28 11:5:8,45.33,19.66,160.31,1775.06,3828.12,0,0,0,1712,1,NA,NA,2025-01-28T11:05:08Z
3425999,1738062310,2025/1/28 11:5:10,45.32,19.66,160.69,1775.63,3823.24,0,0,0,1713,1,NA,NA,2025-01-28T11:05:10Z
3427999,1738062312,2025/1/28 11:5:12,45.41,19.68,160.88,1775.63,3833.01,0,0,0,1714,1,NA,NA,2025-01-28T11:05:12Z
3429998,1738062314,2025/1/28 11:5:14,45.49,19.69,161.06,1775.81,3823.24,0,0,0,1715,1,NA,NA,2025-01-28T11:05:14Z
3431999,1738062316,2025/1/28 11:5:16,45.52,19.73,161.63,1776.19,3828.12,0,0,0,1716,1,NA,NA,2025-01-28T11:05:16Z
3434000,1738062318,2025/1/28 11:5:18,45.61,19.73,161.81,1776.94,3823.24,0,0,0,1717,1,NA,NA,2025-01-28T11:05:18Z
3435999,1738062320,2025/1/28 11:5:20,45.7,19.72,162,1776.94,3823.24,0,0,0,1718,1,NA,NA,2025-01-28T11:05:20Z
3438000,1738062322,2025/1/28 11:5:22,45.75,19.77,162.56,1777.31,3833.01,0,0,0,1719,1,NA,NA,2025-01-28T11:05:22Z
3439998,1738062324,2025/1/28 11:5:24,45.73,19.79,162.75,1777.69,3837.89,0,0,0,1720,1,NA,NA,2025-01-28T11:05:24Z
3441999,1738062326,2025/1/28 11:5:26,45.71,19.8,163.13,1778.44,3818.36,0,0,0,1721,1,NA,NA,2025-01-28T11:05:26Z
3443998,1738062328,2025/1/28 11:5:28,45.79,19.8,163.31,1778.44,3833.01,0,0,0,1722,1,NA,NA,2025-01-28T11:05:28Z
3445998,1738062330,2025/1/28 11:5:30,45.87,19.84,163.5,1778.81,3823.24,0,0,0,1723,1,NA,NA,2025-01-28T11:05:30Z
3447999,1738062332,2025/1/28 11:5:32,45.91,19.82,163.88,1779.19,3828.12,0,0,0,1724,1,NA,NA,2025-01-28T11:05:32Z
3449999,1738062334,2025/1/28 11:5:34,45.97,19.83,164.06,1779.56,3828.12,0,0,0,1725,1,NA,NA,2025-01-28T11:05:34Z
3452000,1738062336,2025/1/28 11:5:36,46.04,19.84,164.63,1779.75,3828.12,0,0,0,1726,1,NA,NA,2025-01-28T11:05:36Z
3454000,1738062338,2025/1/28 11:5:38,46.08,19.87,164.81,1779.94,3833.01,0,0,0,1727,1,NA,NA,2025-01-28T11:05:38Z
3456000,1738062340,2025/1/28 11:5:40,46.11,19.89,164.81,1780.31,3823.24,0,0,0,1728,1,NA,NA,2025-01-28T11:05:40Z
3457998,1738062342,2025/1/28 11:5:42,46.13,19.87,165.19,1780.5,3833.01,0,0,0,1729,1,NA,NA,2025-01-28T11:05:42Z
3459999,1738062344,2025/1/28 11:5:44,46.24,19.9,165.38,1780.88,3823.24,0,0,0,1730,1,NA,NA,2025-01-28T11:05:44Z
3461999,1738062346,2025/1/28 11:5:46,46.29,19.91,165.56,1781.25,3823.24,0,0,0,1731,1,NA,NA,2025-01-28T11:05:46Z
3463999,1738062348,2025/1/28 11:5:48,46.28,19.93,165.75,1781.63,3823.24,0,0,0,1732,1,NA,NA,2025-01-28T11:05:48Z
3465999,1738062350,2025/1/28 11:5:50,46.31,19.93,165.94,1782.38,3818.36,0,0,0,1733,1,NA,NA,2025-01-28T11:05:50Z
3468000,1738062352,2025/1/28 11:5:52,46.28,19.97,166.13,1782.56,3828.12,0,0,0,1734,1,NA,NA,2025-01-28T11:05:52Z
3470000,1738062354,2025/1/28 11:5:54,46.35,19.97,166.31,1783.5,3818.36,0,0,0,1735,1,NA,NA,2025-01-28T11:05:54Z
3471998,1738062356,2025/1/28 11:5:56,46.33,20,166.5,1783.69,3828.12,0,0,0,1736,1,NA,NA,2025-01-28T11:05:56Z
3473999,1738062358,2025/1/28 11:5:58,46.29,20,166.5,1783.88,3813.48,0,0,0,1737,1,NA,NA,2025-01-28T11:05:58Z
3475998,1738062360,2025/1/28 11:6:0,46.27,20,166.69,1784.06,3823.24,0,0,0,1738,1,NA,NA,2025-01-28T11:06:00Z
3477999,1738062362,2025/1/28 11:6:2,46.35,20.05,166.88,1784.25,3823.24,0,0,0,1739,1,NA,NA,2025-01-28T11:06:02Z
3480000,1738062364,2025/1/28 11:6:4,46.38,20.04,167.06,1784.81,3818.36,0,0,0,1740,1,NA,NA,2025-01-28T11:06:04Z
3481999,1738062366,2025/1/28 11:6:6,46.33,20.07,167.44,1785.19,3823.24,0,0,0,1741,1,NA,NA,2025-01-28T11:06:06Z
3483999,1738062368,2025/1/28 11:6:8,46.36,20.06,167.44,1785.56,3823.24,0,0,0,1742,1,NA,NA,2025-01-28T11:06:08Z
3486000,1738062370,2025/1/28 11:6:10,46.36,20.1,167.81,1785.56,3828.12,0,0,0,1743,1,NA,NA,2025-01-28T11:06:10Z
3488000,1738062372,2025/1/28 11:6:12,46.35,20.1,168,1786.13,3833.01,0,0,0,1744,1,NA,NA,2025-01-28T11:06:12Z
3489998,1738062374,2025/1/28 11:6:14,46.44,20.1,168.19,1786.31,3828.12,0,0,0,1745,1,NA,NA,2025-01-28T11:06:14Z
3491999,1738062376,2025/1/28 11:6:16,46.48,20.13,168.38,1786.31,3837.89,0,0,0,1746,1,NA,NA,2025-01-28T11:06:16Z
3493998,1738062378,2025/1/28 11:6:18,46.54,20.11,168.56,1786.5,3828.12,0,0,0,1747,1,NA,NA,2025-01-28T11:06:18Z
3496000,1738062380,2025/1/28 11:6:20,46.55,20.15,168.56,1786.69,3828.12,0,0,0,1748,1,NA,NA,2025-01-28T11:06:20Z
3497999,1738062382,2025/1/28 11:6:22,46.62,20.16,168.75,1787.25,3823.24,0,0,0,1749,1,NA,NA,2025-01-28T11:06:22Z
3499999,1738062384,2025/1/28 11:6:24,46.64,20.16,168.75,1787.44,3828.12,0,0,0,1750,1,NA,NA,2025-01-28T11:06:24Z
3501999,1738062386,2025/1/28 11:6:26,46.62,20.17,168.94,1787.63,3837.89,0,0,0,1751,1,NA,NA,2025-01-28T11:06:26Z
3504000,1738062388,2025/1/28 11:6:28,46.68,20.17,169.13,1787.81,3833.01,0,0,0,1752,1,NA,NA,2025-01-28T11:06:28Z
3505999,1738062390,2025/1/28 11:6:30,46.66,20.19,169.13,1788.19,3823.24,0,0,0,1753,1,NA,NA,2025-01-28T11:06:30Z
3507998,1738062392,2025/1/28 11:6:32,46.75,20.21,169.13,1788.38,3833.01,0,0,0,1754,1,NA,NA,2025-01-28T11:06:32Z
3509999,1738062394,2025/1/28 11:6:34,46.75,20.21,169.31,1788.56,3828.12,0,0,0,1755,1,NA,NA,2025-01-28T11:06:34Z
3511998,1738062396,2025/1/28 11:6:36,46.71,20.23,169.5,1788.94,3828.12,0,0,0,1756,1,NA,NA,2025-01-28T11:06:36Z
3513999,1738062398,2025/1/28 11:6:38,46.7,20.24,169.5,1789.69,3823.24,0,0,0,1757,1,NA,NA,2025-01-28T11:06:38Z
3515999,1738062400,2025/1/28 11:6:40,46.65,20.27,169.69,1790.06,3828.12,0,0,0,1758,1,NA,NA,2025-01-28T11:06:40Z
3517999,1738062402,2025/1/28 11:6:42,46.64,20.26,169.69,1790.25,3837.89,0,0,0,1759,1,NA,NA,2025-01-28T11:06:42Z
3519998,1738062404,2025/1/28 11:6:44,46.72,20.27,169.88,1790.63,3828.12,0,0,0,1760,1,NA,NA,2025-01-28T11:06:44Z
3521999,1738062406,2025/1/28 11:6:46,46.74,20.29,170.06,1790.81,3823.24,0,0,0,1761,1,NA,NA,2025-01-28T11:06:46Z
3523998,1738062408,2025/1/28 11:6:48,46.75,20.29,170.06,1791.19,3833.01,0,0,0,1762,1,NA,NA,2025-01-28T11:06:48Z
3526000,1738062410,2025/1/28 11:6:50,46.79,20.3,170.25,1791.38,3828.12,0,0,0,1763,1,NA,NA,2025-01-28T11:06:50Z
3527999,1738062412,2025/1/28 11:6:52,46.82,20.31,170.44,1791.56,3833.01,0,0,0,1764,1,NA,NA,2025-01-28T11:06:52Z
3530000,1738062414,2025/1/28 11:6:54,46.83,20.31,170.44,1791.56,3823.24,0,0,0,1765,1,NA,NA,2025-01-28T11:06:54Z
3531999,1738062416,2025/1/28 11:6:56,46.76,20.31,170.44,1791.75,3833.01,0,0,0,1766,1,NA,NA,2025-01-28T11:06:56Z
3533999,1738062418,2025/1/28 11:6:58,46.74,20.35,170.81,1791.56,3828.12,0,0,0,1767,1,NA,NA,2025-01-28T11:06:58Z
3536000,1738062420,2025/1/28 11:7:0,46.65,20.35,170.81,1791.19,3828.12,0,0,0,1768,1,NA,NA,2025-01-28T11:07:00Z
3537998,1738062422,2025/1/28 11:7:2,46.08,20.33,171,1790.81,3828.12,0,0,0,1769,1,NA,NA,2025-01-28T11:07:02Z
3539998,1738062424,2025/1/28 11:7:4,45.5,20.29,171,1790.81,3828.12,0,0,0,1770,1,NA,NA,2025-01-28T11:07:04Z
3541999,1738062426,2025/1/28 11:7:6,45.33,20.27,171,1791,3823.24,0,0,0,1771,1,NA,NA,2025-01-28T11:07:06Z
3543999,1738062428,2025/1/28 11:7:8,45.05,20.3,171.19,1791.94,3823.24,0,0,0,1772,1,NA,NA,2025-01-28T11:07:08Z
3545999,1738062430,2025/1/28 11:7:10,44.5,20.3,170.63,1791.94,3837.89,0,0,0,1773,1,NA,NA,2025-01-28T11:07:10Z
3547999,1738062432,2025/1/28 11:7:12,43.91,20.29,170.25,1792.13,3828.12,0,0,0,1774,1,NA,NA,2025-01-28T11:07:12Z
3550000,1738062434,2025/1/28 11:7:14,43.61,20.28,169.88,1792.5,3837.89,0,0,0,1775,1,NA,NA,2025-01-28T11:07:14Z
3551998,1738062436,2025/1/28 11:7:16,43.28,20.16,169.31,1792.31,3833.01,0,0,0,1776,1,NA,NA,2025-01-28T11:07:16Z
3553999,1738062438,2025/1/28 11:7:18,43.11,20.27,168.38,1792.5,3818.36,0,0,0,1777,1,NA,NA,2025-01-28T11:07:18Z
3555998,1738062440,2025/1/28 11:7:20,43.16,20.21,167.44,1791.75,3828.12,0,0,0,1778,1,NA,NA,2025-01-28T11:07:20Z
3557998,1738062442,2025/1/28 11:7:22,43.24,20.2,166.88,1790.25,3833.01,0,0,0,1779,1,NA,NA,2025-01-28T11:07:22Z
3560000,1738062444,2025/1/28 11:7:24,43.23,20.18,166.13,1789.69,3828.12,0,0,0,1780,1,NA,NA,2025-01-28T11:07:24Z
3561999,1738062446,2025/1/28 11:7:26,43.35,20.12,165.75,1788.75,3828.12,0,0,0,1781,1,NA,NA,2025-01-28T11:07:26Z
3563999,1738062448,2025/1/28 11:7:28,43.47,20.11,165.38,1789.31,3833.01,0,0,0,1782,1,NA,NA,2025-01-28T11:07:28Z
3565999,1738062450,2025/1/28 11:7:30,43.73,20.09,164.81,1788.19,3828.12,0,0,0,1783,1,NA,NA,2025-01-28T11:07:30Z
3568000,1738062452,2025/1/28 11:7:32,43.69,20.01,164.06,1785.94,3823.24,0,0,0,1784,1,NA,NA,2025-01-28T11:07:32Z
3569999,1738062454,2025/1/28 11:7:34,43.5,20,163.5,1786.31,3818.36,0,0,0,1785,1,NA,NA,2025-01-28T11:07:34Z
3571998,1738062456,2025/1/28 11:7:36,43.28,20.08,162.75,1786.88,3828.12,0,0,0,1786,1,NA,NA,2025-01-28T11:07:36Z
3574000,1738062458,2025/1/28 11:7:38,42.8,20.04,162,1786.31,3823.24,0,0,0,1787,1,NA,NA,2025-01-28T11:07:38Z
3576000,1738062460,2025/1/28 11:7:40,42.39,20.03,161.25,1785.94,3823.24,0,0,0,1788,1,NA,NA,2025-01-28T11:07:40Z
3577999,1738062462,2025/1/28 11:7:42,41.94,19.93,160.69,1784.63,3828.12,0,0,0,1789,1,NA,NA,2025-01-28T11:07:42Z
3580000,1738062464,2025/1/28 11:7:44,41.67,19.92,160.5,1784.63,3823.24,0,0,0,1790,1,NA,NA,2025-01-28T11:07:44Z
3582000,1738062466,2025/1/28 11:7:46,41.27,19.9,159.94,1783.88,3823.24,0,0,0,1791,1,NA,NA,2025-01-28T11:07:46Z
3584000,1738062468,2025/1/28 11:7:48,40.95,19.86,159.38,1783.13,3823.24,0,0,0,1792,1,NA,NA,2025-01-28T11:07:48Z
3585998,1738062470,2025/1/28 11:7:50,40.94,19.87,158.44,1782.19,3828.12,0,0,0,1793,1,NA,NA,2025-01-28T11:07:50Z
3587999,1738062472,2025/1/28 11:7:52,40.7,19.88,157.31,1782.19,3833.01,0,0,0,1794,1,NA,NA,2025-01-28T11:07:52Z
3589998,1738062474,2025/1/28 11:7:54,40.51,19.64,156.38,1779.38,3833.01,0,0,0,1795,1,NA,NA,2025-01-28T11:07:54Z
3592000,1738062476,2025/1/28 11:7:56,40.7,19.62,155.25,1777.88,3823.24,0,0,0,1796,1,NA,NA,2025-01-28T11:07:56Z
3593999,1738062478,2025/1/28 11:7:58,40.97,19.7,153.94,1778.25,3818.36,0,0,0,1797,1,NA,NA,2025-01-28T11:07:58Z
3595999,1738062480,2025/1/28 11:8:0,41.39,19.65,153,1778.44,3823.24,0,0,0,1798,1,NA,NA,2025-01-28T11:08:00Z
3597999,1738062482,2025/1/28 11:8:2,41.81,19.67,152.06,1779.38,3823.24,0,0,0,1799,1,NA,NA,2025-01-28T11:08:02Z
3600000,1738062484,2025/1/28 11:8:4,42.06,19.68,151.69,1779.38,3823.24,0,0,0,1800,1,NA,NA,2025-01-28T11:08:04Z
3601999,1738062486,2025/1/28 11:8:6,42.19,19.64,151.69,1779,3833.01,0,0,0,1801,1,NA,NA,2025-01-28T11:08:06Z
3603999,1738062488,2025/1/28 11:8:8,41.85,19.44,151.5,1774.5,3823.24,0,0,0,1802,1,NA,NA,2025-01-28T11:08:08Z
3605999,1738062490,2025/1/28 11:8:10,41.21,19.49,150.56,1773.75,3828.12,0,0,0,1803,1,NA,NA,2025-01-28T11:08:10Z
3607998,1738062492,2025/1/28 11:8:12,40.79,19.52,149.44,1772.25,3828.12,0,0,0,1804,1,NA,NA,2025-01-28T11:08:12Z
3610000,1738062494,2025/1/28 11:8:14,40.51,19.35,148.31,1769.25,3823.24,0,0,0,1805,1,NA,NA,2025-01-28T11:08:14Z
3611999,1738062496,2025/1/28 11:8:16,40.59,19.23,147,1766.44,3823.24,0,0,0,1806,1,NA,NA,2025-01-28T11:08:16Z
3614000,1738062498,2025/1/28 11:8:18,40.75,19.28,145.5,1766.44,3833.01,0,0,0,1807,1,NA,NA,2025-01-28T11:08:18Z
3615998,1738062500,2025/1/28 11:8:20,41.12,19.21,144.38,1766.06,3823.24,0,0,0,1808,1,NA,NA,2025-01-28T11:08:20Z
3617999,1738062502,2025/1/28 11:8:22,41.55,19.19,143.06,1764.19,3833.01,0,0,0,1809,1,NA,NA,2025-01-28T11:08:22Z
3619999,1738062504,2025/1/28 11:8:24,42.02,19.11,141.94,1762.31,3828.12,0,0,0,1810,1,NA,NA,2025-01-28T11:08:24Z
3621999,1738062506,2025/1/28 11:8:26,43.12,19.13,141,1763.25,3828.12,0,0,0,1811,1,NA,NA,2025-01-28T11:08:26Z
3623999,1738062508,2025/1/28 11:8:28,43.98,19.19,140.25,1764.56,3837.89,0,0,0,1812,1,NA,NA,2025-01-28T11:08:28Z
3626000,1738062510,2025/1/28 11:8:30,44.47,19.02,140.25,1763.25,3828.12,0,0,0,1813,1,NA,NA,2025-01-28T11:08:30Z
3627999,1738062512,2025/1/28 11:8:32,44.44,19.02,140.25,1764,3828.12,0,0,0,1814,1,NA,NA,2025-01-28T11:08:32Z
3629999,1738062514,2025/1/28 11:8:34,44.16,18.98,140.44,1764.19,3828.12,0,0,0,1815,1,NA,NA,2025-01-28T11:08:34Z
3632000,1738062516,2025/1/28 11:8:36,43.84,18.9,141,1764,3837.89,0,0,0,1816,1,NA,NA,2025-01-28T11:08:36Z
3633998,1738062518,2025/1/28 11:8:38,43.79,18.93,141.19,1764.19,3823.24,0,0,0,1817,1,NA,NA,2025-01-28T11:08:38Z
3635999,1738062520,2025/1/28 11:8:40,43.16,18.94,141.75,1764.19,3828.12,0,0,0,1818,1,NA,NA,2025-01-28T11:08:40Z
3637999,1738062522,2025/1/28 11:8:42,43.11,18.95,142.31,1765.69,3823.24,0,0,0,1819,1,NA,NA,2025-01-28T11:08:42Z
3640000,1738062524,2025/1/28 11:8:44,43.08,18.92,142.88,1765.88,3828.12,0,0,0,1820,1,NA,NA,2025-01-28T11:08:44Z
3641999,1738062526,2025/1/28 11:8:46,42.81,18.93,143.25,1766.06,3818.36,0,0,0,1821,1,NA,NA,2025-01-28T11:08:46Z
3643999,1738062528,2025/1/28 11:8:48,42.64,18.94,143.81,1765.88,3813.48,0,0,0,1822,1,NA,NA,2025-01-28T11:08:48Z
3645999,1738062530,2025/1/28 11:8:50,42.74,18.97,144,1766.81,3823.24,0,0,0,1823,1,NA,NA,2025-01-28T11:08:50Z
3647998,1738062532,2025/1/28 11:8:52,42.95,18.99,144.56,1767.19,3818.36,0,0,0,1824,1,NA,NA,2025-01-28T11:08:52Z
3649998,1738062534,2025/1/28 11:8:54,43.24,18.86,145.31,1765.88,3833.01,0,0,0,1825,1,NA,NA,2025-01-28T11:08:54Z
3651999,1738062536,2025/1/28 11:8:56,43.51,18.93,145.88,1766.81,3828.12,0,0,0,1826,1,NA,NA,2025-01-28T11:08:56Z
3653999,1738062538,2025/1/28 11:8:58,43.75,18.87,146.25,1767.38,3828.12,0,0,0,1827,1,NA,NA,2025-01-28T11:08:58Z
3655998,1738062540,2025/1/28 11:9:0,44.32,18.94,146.81,1767.56,3828.12,0,0,0,1828,1,NA,NA,2025-01-28T11:09:00Z
3657999,1738062542,2025/1/28 11:9:2,44.32,18.87,147,1767.75,3818.36,0,0,0,1829,1,NA,NA,2025-01-28T11:09:02Z
3659999,1738062544,2025/1/28 11:9:4,44.33,18.88,147.56,1767.75,3818.36,0,0,0,1830,1,NA,NA,2025-01-28T11:09:04Z
3661999,1738062546,2025/1/28 11:9:6,44.22,18.92,147.94,1767.94,3833.01,0,0,0,1831,1,NA,NA,2025-01-28T11:09:06Z
3663998,1738062548,2025/1/28 11:9:8,44.22,18.88,148.13,1767.94,3828.12,0,0,0,1832,1,NA,NA,2025-01-28T11:09:08Z
3665998,1738062550,2025/1/28 11:9:10,43.97,18.85,148.31,1767,3828.12,0,0,0,1833,1,NA,NA,2025-01-28T11:09:10Z
3667999,1738062552,2025/1/28 11:9:12,43.63,18.81,148.5,1766.81,3828.12,0,0,0,1834,1,NA,NA,2025-01-28T11:09:12Z
3670000,1738062554,2025/1/28 11:9:14,43.5,18.82,148.31,1765.88,3828.12,0,0,0,1835,1,NA,NA,2025-01-28T11:09:14Z
